Ticker,date,Daily Return,cumulative_return
ADANIENT,2023-12-22 05:30:00,0.0030717028306097,0.2626771525096938
ADANIENT,2023-12-26 05:30:00,0.0203322235476346,0.2830627841631683
ADANIENT,2023-12-27 05:30:00,-0.0077125756861923,0.2753283770455139
ADANIENT,2023-12-28 05:30:00,-0.0117642921202102,0.2635316944907373
ADANIENT,2023-12-29 05:30:00,0.0138972917185664,0.2774656099776562
ADANIENT,2024-01-01 05:30:00,0.0239561943874058,0.3014882745659308
ADANIENT,2024-01-02 05:30:00,0.0052104757987112,0.3067144593382309
ADANIENT,2024-01-03 05:30:00,0.0240758423134632,0.3308641457412609
ADANIENT,2024-01-04 05:30:00,-0.0015651015651014,0.3292938658162381
ADANIENT,2024-01-05 05:30:00,0.0027682353333555,0.3320712167787398
ADANIENT,2024-01-08 05:30:00,-0.0143351293820261,0.317688484558154
ADANIENT,2024-01-09 05:30:00,0.017243124683651,0.3349863886632942
ADANIENT,2024-01-10 05:30:00,0.0277317056989319,0.3628109918016653
ADANIENT,2024-01-11 05:30:00,-0.005583887418501,0.3572068454258392
ADANIENT,2024-01-12 05:30:00,0.0075302671297348,0.3647640111852368
ADANIENT,2024-01-15 05:30:00,-0.0047034567185335,0.3600433979493056
ADANIENT,2024-01-16 05:30:00,-0.0106813400226574,0.3493236004670885
ADANIENT,2024-01-17 05:30:00,-0.0279568133486012,0.3212691273715151
ADANIENT,2024-01-18 05:30:00,-0.0175527170528937,0.3036600188577099
ADANIENT,2024-01-19 05:30:00,-0.0011134331426222,0.3025432046638077
ADANIENT,2024-01-20 05:30:00,0.0247800661945021,0.327398241264687
ADANIENT,2024-01-23 05:30:00,-0.0305733123598513,0.2967248324178717
ADANIENT,2024-01-24 05:30:00,0.0023821442750857,0.2991140451065632
ADANIENT,2024-01-25 05:30:00,-0.0033925158001687,0.2957113818151446
ADANIENT,2024-01-29 05:30:00,0.0591132153718552,0.3549994016930125
ADANIENT,2024-01-30 05:30:00,0.0086306756073286,0.3636607161471072
ADANIENT,2024-01-31 05:30:00,0.0164666300022646,0.380187228813944
ADANIENT,2024-02-01 05:30:00,0.0036600891152132,0.3838612331205304
ADANIENT,2024-02-02 05:30:00,0.001252576502299,0.3851186177784349
ADANIENT,2024-02-05 05:30:00,0.0050673803227287,0.3902055135262205
ADANIENT,2024-02-06 05:30:00,0.0095479682994847,0.3997907385244303
ADANIENT,2024-02-07 05:30:00,0.0081467030823254,0.4079700113711837
ADANIENT,2024-02-08 05:30:00,-0.0189637289657413,0.3889289160782239
ADANIENT,2024-02-09 05:30:00,0.0147068105788044,0.4036929256959976
ADANIENT,2024-02-12 05:30:00,-0.0141359790992783,0.3894998806491134
ADANIENT,2024-02-13 05:30:00,0.0027446959539394,0.392255267190511
ADANIENT,2024-02-14 05:30:00,0.0090452893706052,0.4013360371851071
ADANIENT,2024-02-15 05:30:00,-0.0041780992766274,0.397141169690407
ADANIENT,2024-02-16 05:30:00,0.0093305779948649,0.4065088032518593
ADANIENT,2024-02-19 05:30:00,0.0109194689167391,0.4174726607710122
ADANIENT,2024-02-20 05:30:00,-0.0092672149257395,0.4081667577565451
ADANIENT,2024-02-21 05:30:00,-0.00167255157034,0.4064873793866885
ADANIENT,2024-02-22 05:30:00,0.0123634896996773,0.4189011251116481
ADANIENT,2024-02-23 05:30:00,0.0031412328956037,0.4220555166671857
ADANIENT,2024-02-26 05:30:00,0.0166345889469341,0.4387603128144457
ADANIENT,2024-02-27 05:30:00,-0.007647810081887,0.4310789471771103
ADANIENT,2024-02-28 05:30:00,-0.0252248432910395,0.405745364897192
ADANIENT,2024-02-29 05:30:00,0.0206275240758,0.4264565841958223
ADANIENT,2024-03-01 05:30:00,0.0101509709624398,0.4366508446422834
ADANIENT,2024-03-02 05:30:00,0.0043691148775895,0.4410390372969086
ADANIENT,2024-03-04 05:30:00,-0.0048301207530188,0.4361876138258225
ADANIENT,2024-03-05 05:30:00,-0.0020951720603531,0.4340833028844582
ADANIENT,2024-03-06 05:30:00,-0.0230348619418766,0.4109484504530636
ADANIENT,2024-03-07 05:30:00,-0.0022882233800768,0.4086508236544661
ADANIENT,2024-03-11 05:30:00,-0.0059506283801584,0.4026758779824169
ADANIENT,2024-03-12 05:30:00,-0.026454861490015,0.3761144891466284
ADANIENT,2024-03-13 05:30:00,-0.0692714171337069,0.3065825321762361
ADANIENT,2024-03-14 05:30:00,0.0623666643727203,0.3691404018478117
ADANIENT,2024-03-15 05:30:00,0.0144941618487748,0.3836880675038845
ADANIENT,2024-03-18 05:30:00,-0.0065289572824211,0.3771340593914374
ADANIENT,2024-03-19 05:30:00,-0.0189764601912107,0.3580860325055779
ADANIENT,2024-03-20 05:30:00,-0.0004094735807645,0.357675092657117
ADANIENT,2024-03-21 05:30:00,0.0049320814694653,0.3626248149535271
ADANIENT,2024-03-22 05:30:00,0.0134355127996086,0.3761090482565565
ADANIENT,2024-03-26 05:30:00,0.0007240081088908,0.376835779425444
ADANIENT,2024-03-27 05:30:00,0.0039068152221097,0.380757316925151
ADANIENT,2024-03-28 05:30:00,0.0240222926876141,0.4048710762498686
ADANIENT,2024-04-01 05:30:00,0.0172030903005848,0.4221438168872993
ADANIENT,2024-04-02 05:30:00,0.0051197687647981,0.4272851984393755
ADANIENT,2024-04-03 05:30:00,-0.0107992351816443,0.4164398197242569
ADANIENT,2024-04-04 05:30:00,-0.0070049018849833,0.4094057466384804
ADANIENT,2024-04-05 05:30:00,0.0043602840413603,0.4137838819332717
ADANIENT,2024-04-08 05:30:00,-7.752418754647383e-05,0.4137060369631351
ADANIENT,2024-04-09 05:30:00,-0.008094152672466,0.4055783982924277
ADANIENT,2024-04-10 05:30:00,0.0136159702355829,0.4192495919620231
ADANIENT,2024-04-12 05:30:00,-0.009901295496607,0.4093067853244481
ADANIENT,2024-04-15 05:30:00,-0.0194554347487461,0.3897717181611471
ADANIENT,2024-04-16 05:30:00,-0.0130423040874357,0.3766785788609672
ADANIENT,2024-04-18 05:30:00,-0.0280388874581508,0.348534074920015
ADANIENT,2024-04-19 05:30:00,0.0025336998642067,0.3510766055915937
ADANIENT,2024-04-22 05:30:00,0.0120253060010901,0.3631441296287896
ADANIENT,2024-04-23 05:30:00,0.000571270014853,0.3637174741771609
ADANIENT,2024-04-24 05:30:00,-0.0070307657172684,0.3566611363364114
ADANIENT,2024-04-25 05:30:00,0.0235580161324768,0.3803031747569241
ADANIENT,2024-04-26 05:30:00,-0.0111869031377899,0.3690737274713473
ADANIENT,2024-04-29 05:30:00,0.0002597065316192,0.3693343925115444
ADANIENT,2024-04-30 05:30:00,-0.0086005452421135,0.3607020824979212
ADANIENT,2024-05-02 05:30:00,-0.0049432022784561,0.3557410499859026
ADANIENT,2024-05-03 05:30:00,-0.0152487169364389,0.3404380871037338
ADANIENT,2024-05-06 05:30:00,-0.0396224839221581,0.3006807131552547
ADANIENT,2024-05-07 05:30:00,-0.0134625084792932,0.2871777255094576
ADANIENT,2024-05-08 05:30:00,0.0086743419312753,0.295876978218601
ADANIENT,2024-05-09 05:30:00,-0.0328258551677125,0.2629539989025486
ADANIENT,2024-05-10 05:30:00,0.0110603075922144,0.2740433900158656
ADANIENT,2024-05-13 05:30:00,0.0294396282062738,0.3035636955772913
ADANIENT,2024-05-14 05:30:00,0.0548513682455897,0.3585815726633967
ADANIENT,2024-05-15 05:30:00,0.0040163947918552,0.3626123695068761
ADANIENT,2024-05-16 05:30:00,-0.0026559554061807,0.3599467832778646
ADANIENT,2024-05-17 05:30:00,0.0061972942317491,0.3661663844708451
ADANIENT,2024-05-18 05:30:00,-0.0002450579970593,0.3659204291537765
ADANIENT,2024-05-21 05:30:00,0.0188740910205083,0.3848635843291426
ADANIENT,2024-05-22 05:30:00,0.0075220529270247,0.3924145868986706
ADANIENT,2024-05-23 05:30:00,0.0784316846813864,0.4711540489514831
ADANIENT,2024-05-24 05:30:00,-0.0006937678977357,0.4704570123382101
ADANIENT,2024-05-27 05:30:00,-0.0283312899747409,0.441992435823102
ADANIENT,2024-05-28 05:30:00,-0.0136817622109727,0.4282502012580735
ADANIENT,2024-05-29 05:30:00,0.0045467856537353,0.4328164585305272
ADANIENT,2024-05-30 05:30:00,-0.0198079047502148,0.4129228219084568
ADANIENT,2024-05-31 05:30:00,0.0679658761837675,0.4811693447061005
ADANIENT,2024-06-03 05:30:00,0.0685652307737405,0.5500644903514429
ADANIENT,2024-06-04 05:30:00,-0.1931280433440779,0.3558741182200231
ADANIENT,2024-06-05 05:30:00,0.0591925201869953,0.4152772892662915
ADANIENT,2024-06-06 05:30:00,0.0225656828285747,0.4379366822508057
ADANIENT,2024-06-07 05:30:00,0.0106414703435719,0.4486247554965406
ADANIENT,2024-06-10 05:30:00,0.0001708313273593,0.4487963532155081
ADANIENT,2024-06-11 05:30:00,0.0003571317660941,0.4491550877759431
ADANIENT,2024-06-12 05:30:00,-0.0006829646876211,0.4484690555176751
ADANIENT,2024-06-13 05:30:00,0.0017862412823659,0.4502633075394557
ADANIENT,2024-06-14 05:30:00,0.0114580749193748,0.4617729739659459
ADANIENT,2024-06-18 05:30:00,0.0145014179504867,0.4763413555453732
ADANIENT,2024-06-19 05:30:00,-0.0142488025264049,0.4620246800798533
ADANIENT,2024-06-20 05:30:00,-0.0007510959870015,0.4612701138440256
ADANIENT,2024-06-21 05:30:00,-0.0215220359263065,0.4396488031981116
ADANIENT,2024-06-24 05:30:00,0.0016618066660394,0.4413179159772573
ADANIENT,2024-06-25 05:30:00,-0.00735616352595,0.4339292883837276
ADANIENT,2024-06-26 05:30:00,-0.0001892087919018,0.4337392585594735
ADANIENT,2024-06-27 05:30:00,0.0014666456394891,0.4352122656168911
ADANIENT,2024-06-28 05:30:00,0.0006298915011888,0.4358448984831398
ADANIENT,2024-07-01 05:30:00,0.0020930708339235,0.4379470918595141
ADANIENT,2024-07-02 05:30:00,-0.0096111564796784,0.4282938435995254
ADANIENT,2024-07-03 05:30:00,0.0119719649879488,0.4403170837764758
ADANIENT,2024-07-04 05:30:00,-0.0146351400053275,0.4256175027494757
ADANIENT,2024-07-05 05:30:00,0.0011608491691181,0.4267832926958537
ADANIENT,2024-07-08 05:30:00,-0.0108961529908828,0.4158406367444689
ADANIENT,2024-07-09 05:30:00,-0.0009153391572456,0.4149214912350318
ADANIENT,2024-07-10 05:30:00,-0.0047416217953869,0.4101601954317857
ADANIENT,2024-07-11 05:30:00,-0.0057170542635658,0.4044196920872878
ADANIENT,2024-07-12 05:30:00,-0.0041743819640711,0.4002284281005241
ADANIENT,2024-07-15 05:30:00,0.008139098664144,0.4084001017513161
ADANIENT,2024-07-16 05:30:00,0.0061157131762878,0.4145407915064236
ADANIENT,2024-07-18 05:30:00,-0.0054996301418326,0.4090183631542565
ADANIENT,2024-07-19 05:30:00,-0.0279736110212793,0.3809303349270543
ADANIENT,2024-07-22 05:30:00,-0.0016136008250989,0.3793105874069225
ADANIENT,2024-07-23 05:30:00,-0.001832814036023,0.3774708213132083
ADANIENT,2024-07-24 05:30:00,-0.008229422271187,0.3692103353741816
ADANIENT,2024-07-25 05:30:00,0.0009425387955701,0.3701563541203878
ADANIENT,2024-07-26 05:30:00,0.0359845300151335,0.4062740831598743
ADANIENT,2024-07-29 05:30:00,0.0028729102418438,0.4091586652914536
ADANIENT,2024-07-30 05:30:00,0.0127534918348519,0.421964339143277
ADANIENT,2024-07-31 05:30:00,0.0129924091090691,0.435011571585564
ADANIENT,2024-08-01 05:30:00,0.0150974947939672,0.4501747422289037
ADANIENT,2024-08-02 05:30:00,-0.0175149584272281,0.4325809358827204
ADANIENT,2024-08-05 05:30:00,-0.0388180581479958,0.3935949582154929
ADANIENT,2024-08-06 05:30:00,0.0113554078072541,0.4049950603353558
ADANIENT,2024-08-07 05:30:00,0.0368568360074201,0.4420011647080057
ADANIENT,2024-08-08 05:30:00,-0.0057753574287102,0.436200280132204
ADANIENT,2024-08-09 05:30:00,0.0063140281921358,0.4425418501329936
ADANIENT,2024-08-12 05:30:00,-0.0112311963733903,0.4312609510153775
ADANIENT,2024-08-13 05:30:00,-0.0188942650908225,0.4122852023372481
ADANIENT,2024-08-14 05:30:00,-0.0168488454821809,0.3953668915583908
ADANIENT,2024-08-16 05:30:00,0.0225979408572087,0.4180541771919399
ADANIENT,2024-08-19 05:30:00,-0.0020104220277921,0.4160353505108904
ADANIENT,2024-08-20 05:30:00,-0.0102818649175678,0.4057107094005641
ADANIENT,2024-08-21 05:30:00,0.0146711608291403,0.420441392700388
ADANIENT,2024-08-22 05:30:00,-0.005343903456687,0.4150750212615905
ADANIENT,2024-08-23 05:30:00,-0.007324825349704,0.4077197923915143
ADANIENT,2024-08-26 05:30:00,-0.0023891949875664,0.4053208561831001
ADANIENT,2024-08-27 05:30:00,-0.0006190941674812,0.4046992526978377
ADANIENT,2024-08-28 05:30:00,-0.0127481986241074,0.3918994622091665
ADANIENT,2024-08-29 05:30:00,-0.0025924702774108,0.3892968320546863
ADANIENT,2024-08-30 05:30:00,-0.0002648875055875,0.3890309133504299
ADANIENT,2024-09-02 05:30:00,0.0075512941527149,0.3966115843717421
ADANIENT,2024-09-03 05:30:00,-0.0019887250793024,0.3946149717783953
ADANIENT,2024-09-04 05:30:00,-0.0078225354896084,0.3867615673925684
ADANIENT,2024-09-05 05:30:00,0.0009959002107988,0.387761319362645
ADANIENT,2024-09-06 05:30:00,-0.0132322947584857,0.3744777148834366
ADANIENT,2024-09-09 05:30:00,-0.0037977448789258,0.3706657482962727
ADANIENT,2024-09-10 05:30:00,0.0075063677614155,0.3781999395919166
ADANIENT,2024-09-11 05:30:00,-0.0162570318778463,0.3618814236293399
ADANIENT,2024-09-12 05:30:00,0.0180914614428919,0.3800383547104546
ADANIENT,2024-09-13 05:30:00,-0.0075727181544634,0.3724368573225112
ADANIENT,2024-09-16 05:30:00,0.0055754880657605,0.3780331105608159
ADANIENT,2024-09-17 05:30:00,-0.0032496901068713,0.3747711355493344
ADANIENT,2024-09-18 05:30:00,-0.0063525141166979,0.3683948140433379
ADANIENT,2024-09-19 05:30:00,-0.0044481277272265,0.3639302996442328
ADANIENT,2024-09-20 05:30:00,0.0222041010481965,0.3862152081439252
ADANIENT,2024-09-23 05:30:00,0.01178328070467,0.3980439976707162
ADANIENT,2024-09-24 05:30:00,0.0164095993692408,0.4145189144652894
ADANIENT,2024-09-25 05:30:00,0.0036200265037653,0.4181539466636241
ADANIENT,2024-09-26 05:30:00,0.0056519918843194,0.423829572575074
ADANIENT,2024-09-27 05:30:00,0.0024498422813956,0.4262897980125357
ADANIENT,2024-09-30 05:30:00,0.0017729930038654,0.4280703491046811
ADANIENT,2024-10-01 05:30:00,0.0160243634102397,0.4441633080633167
ADANIENT,2024-10-03 05:30:00,-0.0220018204073946,0.4220637636425772
ADANIENT,2024-10-04 05:30:00,-0.0017169448010269,0.420339572239703
ADANIENT,2024-10-07 05:30:00,-0.0297847716715156,0.3904296033863552
ADANIENT,2024-10-08 05:30:00,0.0472829688535454,0.437897178947666
ADANIENT,2024-10-09 05:30:00,-0.0021988799949377,0.4356886701192497
ADANIENT,2024-10-10 05:30:00,0.0064843440348789,0.4422012657064211
ADANIENT,2024-10-11 05:30:00,-0.0116564803730073,0.4304932402296568
ADANIENT,2024-10-14 05:30:00,-0.0115070763738365,0.4189366266698746
ADANIENT,2024-10-15 05:30:00,0.0011608783979877,0.4201023684126559
ADANIENT,2024-10-16 05:30:00,-0.0060553354591424,0.4140215943458258
ADANIENT,2024-10-17 05:30:00,-0.0233805372824783,0.3905442565901307
ADANIENT,2024-10-18 05:30:00,-0.0038987971795935,0.3866302328820792
ADANIENT,2024-10-21 05:30:00,-0.0214357095269819,0.3651116464214343
ADANIENT,2024-10-22 05:30:00,-0.0387554678058992,0.3262146778889585
ADANIENT,2024-10-23 05:30:00,0.0041610595651249,0.3303893114411593
ADANIENT,2024-10-24 05:30:00,-0.001886759182522,0.3284963186079626
ADANIENT,2024-10-25 05:30:00,-0.048318140060773,0.2800194552358581
ADANIENT,2024-10-28 05:30:00,0.0390577140841672,0.3191865385182346
ADANIENT,2024-10-29 05:30:00,0.0178478909474211,0.3370913975309753
ADANIENT,2024-10-30 05:30:00,0.0423716913571579,0.3796059202146873
ADANIENT,2024-10-31 05:30:00,-0.0074259926582023,0.3721517380487205
ADANIENT,2024-11-01 05:30:00,0.0007634235304097,0.3729180026730727
ADANIENT,2024-11-04 05:30:00,-0.0176640108492964,0.3551881195473338
ADANIENT,2024-11-05 05:30:00,0.0062642369020502,0.3614746062746254
ADANIENT,2024-11-06 05:30:00,0.0448285915178954,0.4064652417671954
ADANIENT,2024-11-07 05:30:00,-0.0249979482970865,0.3813656854991132
ADANIENT,2024-11-08 05:30:00,-0.0138042490151846,0.367508791815041
ADANIENT,2024-11-11 05:30:00,-0.0086886757024341,0.3587881844655083
ADANIENT,2024-11-12 05:30:00,-0.0115888622940093,0.3471577427028638
ADANIENT,2024-11-13 05:30:00,-0.0185714285714286,0.3285218419792235
ADANIENT,2024-11-14 05:30:00,0.0035857563815813,0.3321193783537124
ADANIENT,2024-11-18 05:30:00,-0.0028654308759021,0.3292444308266029
ADANIENT,2024-11-19 05:30:00,0.0009933657359777,0.3302410671639499
ADANIENT,2024-11-21 05:30:00,-0.226067694488747,0.1034268043084152
ADANIENT,2024-11-22 05:30:00,0.0203100313694959,0.1237578416942941
ADANIPORTS,2023-10-03 05:30:00,0.0082464225078826,0.0082464225078737
ADANIPORTS,2023-10-04 05:30:00,0.043731409404468,0.0519814381891192
ADANIPORTS,2023-10-05 05:30:00,0.024965842752453,0.0769602585456885
ADANIPORTS,2023-10-06 05:30:00,0.0467460467460467,0.1237422811701582
ADANIPORTS,2023-10-09 05:30:00,0.0255727915882391,0.1493467171140627
ADANIPORTS,2023-10-10 05:30:00,0.0336129154316704,0.1830098323314599
ADANIPORTS,2023-10-11 05:30:00,0.0383561643835617,0.2214361922671548
ADANIPORTS,2023-10-12 05:30:00,0.0115434742133682,0.2330052279102767
ADANIPORTS,2023-10-13 05:30:00,-0.0014724829744157,0.2315293139735441
ADANIPORTS,2023-10-16 05:30:00,0.0297162576687115,0.2613143734897738
ADANIPORTS,2023-10-17 05:30:00,-0.0308757147156183,0.230357976093698
ADANIPORTS,2023-10-18 05:30:00,0.0383565206085034,0.2688028540067888
ADANIPORTS,2023-10-19 05:30:00,-0.0256835637480798,0.243050252106336
ADANIPORTS,2023-10-20 05:30:00,0.028776978417266,0.2718971730421904
ADANIPORTS,2023-10-23 05:30:00,-0.0172611464968152,0.2545890939760209
ADANIPORTS,2023-10-25 05:30:00,-0.0749338465239355,0.1794644740511275
ADANIPORTS,2023-10-26 05:30:00,-0.0599755948749236,0.1193812442902952
ADANIPORTS,2023-10-27 05:30:00,-0.0398232803583482,0.0795104224043274
ADANIPORTS,2023-10-30 05:30:00,-0.0170298021537691,0.062467079782924
ADANIPORTS,2023-10-31 05:30:00,0.0,0.0
ADANIPORTS,2023-11-01 05:30:00,-0.0679835191468735,-0.0055589066831007
ADANIPORTS,2023-11-02 05:30:00,0.0067611493953971,0.0012018668663182
ADANIPORTS,2023-11-03 05:30:00,0.0272504197339533,0.0284526141140384
ADANIPORTS,2023-11-06 05:30:00,0.0089263263766659,0.0373814802638872
ADANIPORTS,2023-11-07 05:30:00,-0.0061682242990654,0.0312109501912738
ADANIPORTS,2023-11-08 05:30:00,0.0265187135602784,0.0577379404940403
ADANIPORTS,2023-11-09 05:30:00,-0.0152681079760595,0.0424610170268735
ADANIPORTS,2023-11-10 05:30:00,0.0029769288017862,0.0454392098629075
ADANIPORTS,2023-11-12 05:30:00,0.0045139747712095,0.0499552357485999
ADANIPORTS,2023-11-13 05:30:00,-0.0029547553093258,0.046999004384296
ADANIPORTS,2023-11-15 05:30:00,0.001111316910539,0.0481108436027222
ADANIPORTS,2023-11-16 05:30:00,0.0035152636447732,0.0516277984704771
ADANIPORTS,2023-11-17 05:30:00,-0.0043633235004917,0.0472622222821295
ADANIPORTS,2023-11-20 05:30:00,-0.0079624714523793,0.0392959875887832
ADANIPORTS,2023-11-21 05:30:00,-0.002799900447984,0.0364949868922659
ADANIPORTS,2023-11-22 05:30:00,-0.0117925999875211,0.0246980831969167
ADANIPORTS,2023-11-23 05:30:00,0.001515342846319,0.0262138003038758
ADANIPORTS,2023-11-24 05:30:00,0.0030891438658429,0.0293037539517149
ADANIPORTS,2023-11-28 05:30:00,0.052982213562944,0.0823014932921584
ADANIPORTS,2023-11-29 05:30:00,-0.0025665512713383,0.0797328297107879
ADANIPORTS,2023-11-30 05:30:00,-0.0120280055053556,0.0676952339362824
ADANIPORTS,2023-12-01 05:30:00,0.0027861901877648,0.0704833102420199
ADANIPORTS,2023-12-04 05:30:00,0.0614278811307078,0.1319544877767642
ADANIPORTS,2023-12-05 05:30:00,0.1530188357138793,0.2851752387115214
ADANIPORTS,2023-12-06 05:30:00,0.0047872865462441,0.2899761774135978
ADANIPORTS,2023-12-07 05:30:00,0.0213173535045925,0.3113553461649987
ADANIPORTS,2023-12-08 05:30:00,-0.0160630981580339,0.2952422346920835
ADANIPORTS,2023-12-11 05:30:00,0.0087492057285303,0.3040172717711176
ADANIPORTS,2023-12-12 05:30:00,0.0097393158251768,0.31378619679856
ADANIPORTS,2023-12-13 05:30:00,0.0206823743941646,0.3345334696287505
ADANIPORTS,2023-12-14 05:30:00,0.0105312646920545,0.3450999649259767
ADANIPORTS,2023-12-15 05:30:00,0.0035823950870008,0.3486947228571679
ADANIPORTS,2023-12-18 05:30:00,0.014602939131241,0.363348581666556
ADANIPORTS,2023-12-19 05:30:00,-0.0185506716622497,0.3447305064019357
ADANIPORTS,2023-12-20 05:30:00,-0.0575884543761638,0.2869435270553611
ADANIPORTS,2023-12-21 05:30:00,0.0067183717828385,0.2936811767711544
ADANIPORTS,2023-12-22 05:30:00,0.0083909907257471,0.3020968102571908
ADANIPORTS,2023-12-26 05:30:00,0.0012165450121655,0.3033170304130417
ADANIPORTS,2023-12-27 05:30:00,-0.0042284325637909,0.2990757722931558
ADANIPORTS,2023-12-28 05:30:00,-0.0072725497852401,0.2917814720734712
ADANIPORTS,2023-12-29 05:30:00,0.0072766606027827,0.2990793646236778
ADANIPORTS,2024-01-01 05:30:00,0.0229413774588762,0.3220893550085035
ADANIPORTS,2024-01-02 05:30:00,0.0291549362981344,0.351338196252926
ADANIPORTS,2024-01-03 05:30:00,0.0146977002967358,0.3660875351847892
ADANIPORTS,2024-01-04 05:30:00,0.0264564770390678,0.392640866088545
ADANIPORTS,2024-01-05 05:30:00,0.0276442307692308,0.4203936394048924
ADANIPORTS,2024-01-08 05:30:00,0.0126489062161576,0.4330957208182218
ADANIPORTS,2024-01-09 05:30:00,0.0241690550541129,0.4573694510155324
ADANIPORTS,2024-01-10 05:30:00,0.0144098237407066,0.4718451808879642
ADANIPORTS,2024-01-11 05:30:00,-0.0093877382962077,0.4624131470010173
ADANIPORTS,2024-01-12 05:30:00,0.0034498524460699,0.4658789520183504
ADANIPORTS,2024-01-15 05:30:00,-0.0033137271145721,0.4625497869466199
ADANIPORTS,2024-01-16 05:30:00,-0.0081040645000415,0.4544082371135127
ADANIPORTS,2024-01-17 05:30:00,-0.0222063937654501,0.4321009356656358
ADANIPORTS,2024-01-18 05:30:00,-0.0109697047606803,0.4210838307080466
ADANIPORTS,2024-01-19 05:30:00,-0.0013864217321605,0.4196915709781423
